repo.url,repo.language,repo.license,repo.star_count,repo.created_at,repo.updated_at,legacy.created_since,legacy.updated_since,legacy.contributor_count,legacy.org_count,legacy.commit_frequency,legacy.recent_release_count,legacy.updated_issues_count,legacy.closed_issues_count,legacy.issue_comment_frequency,legacy.github_mention_count,depsdev.dependent_count,original_pike_score
https://github.com/eclipse/jetty.project,Java,Other,3386,2009-03-16T20:23:39Z,2022-06-15T18:01:48Z,161,0,184,4,24.02,13,7643,7262,3.23,32759,149949,0.74935
https://github.com/apollographql/apollo-client,TypeScript,MIT License,17793,2016-02-26T20:25:00Z,2022-06-11T15:13:17Z,76,0,759,7,27.21,11,9059,8406,2,4451,16358,0.74929
https://github.com/kubernetes/dashboard,Go,Apache License 2.0,11279,2015-10-15T23:09:14Z,2022-06-08T11:30:23Z,81,0,324,7,11.83,5,6219,6109,4.24,16728,33,0.74904
https://github.com/vimeo/psalm,PHP,MIT License,4784,2016-01-07T23:09:23Z,2022-06-08T17:22:12Z,78,0,328,5,42.52,27,8012,7018,2,9824,,0.74884
https://github.com/opf/openproject,Ruby,GNU General Public License v3.0,5802,2006-06-28T17:26:26Z,2022-06-14T07:58:52Z,194,0,293,6,90.69,22,6142,6107,0.68,9653,,0.74869
https://github.com/sbt/sbt,Scala,Apache License 2.0,4515,2009-06-26T01:26:06Z,2022-06-13T17:41:40Z,157,0,376,7,4.6,13,4807,4060,2.97,15274,1525,0.74866
https://github.com/cloudfoundry/bosh,Ruby,Apache License 2.0,1974,2010-08-19T02:19:00Z,2022-06-06T14:47:40Z,143,0,801,7,6.63,18,1230,1227,3.58,5013,,0.74866
https://github.com/trufflesuite/truffle,TypeScript,MIT License,13258,2015-06-23T20:44:23Z,2022-06-14T18:10:10Z,84,0,256,6,38.42,56,5006,4494,3.19,4356,25006,0.74860
https://github.com/Codeception/Codeception,PHP,MIT License,4539,2011-11-30T04:05:42Z,2022-06-10T22:03:36Z,128,0,810,7,5.52,17,3329,3188,2.74,4583,,0.74860
https://github.com/kubernetes/ingress-nginx,Go,Apache License 2.0,12842,2016-02-26T00:48:28Z,2022-06-10T11:01:52Z,76,0,892,9,9.29,60,8678,8357,2,2084,10,0.74857
https://github.com/helm/helm,Go,Apache License 2.0,22000,2015-10-06T01:07:32Z,2022-06-07T17:03:35Z,81,0,684,8,8.92,16,10632,10134,2,6292,1176,0.74855
https://github.com/moodle/moodle,PHP,GNU General Public License v3.0,4206,2001-11-22T06:23:56Z,2022-06-10T15:08:15Z,250,0,1105,6,76.15,20,178,178,0.68,20808,,0.74854
https://github.com/rails/webpacker,Ruby,MIT License,5296,2016-12-07T00:55:03Z,2022-01-25T08:34:42Z,67,4,451,12,2.9,13,3272,3265,4.17,10494,13,0.74853
https://github.com/apache/cassandra,Java,Apache License 2.0,7339,2009-03-02T07:57:22Z,2022-06-16T17:38:14Z,161,0,510,6,23.17,20,1630,1391,0.75,36135,,0.74851
https://github.com/photonstorm/phaser,JavaScript,MIT License,31883,2013-04-12T12:27:51Z,2022-06-09T11:11:24Z,111,0,595,5,14.08,8,3568,3407,2.36,19595,128,0.74846
https://github.com/void-linux/void-packages,Shell,Other,1718,2008-09-26T19:59:07Z,2022-06-08T18:11:06Z,166,0,1456,3,280.9,0,37234,35924,2,7344,,0.74839
https://github.com/spring-projects/spring-security,Java,Apache License 2.0,6885,2004-03-16T23:57:17Z,2022-06-14T20:42:43Z,222,0,613,6,16.02,42,8434,7676,1.9,3479,31364,0.74821
https://github.com/Baystation12/Baystation12,DM,GNU Affero General Public License v3.0,373,2010-08-23T14:10:17Z,2022-06-14T02:17:19Z,143,0,771,1,53.31,1,19070,18753,2,303566,,0.74799
https://github.com/ILIAS-eLearning/ILIAS,PHP,GNU General Public License v3.0,299,2002-07-17T14:57:51Z,2022-06-13T14:51:36Z,242,0,214,9,21.19,21,4450,4333,1.61,8791,,0.74799
https://github.com/xbmc/xbmc,C++,Other,13860,2009-09-23T01:49:50Z,2022-06-15T21:52:14Z,154,0,1096,2,50.77,4,13717,12913,2,24479,,0.74798
https://github.com/arangodb/arangodb,C++,Apache License 2.0,12341,2011-10-26T06:42:00Z,2022-06-15T14:13:10Z,129,0,151,7,21.96,55,14622,13944,1.89,15460,,0.74794
https://github.com/materialsproject/pymatgen,HTML,MIT License,937,2011-10-23T04:10:39Z,2022-06-14T18:01:50Z,129,0,275,8,31.69,28,2121,1924,2.59,3841,,0.74794
https://github.com/dlang/dmd,D,Boost Software License 1.0,2585,2009-06-08T16:21:53Z,2022-06-15T09:33:34Z,158,0,298,6,32.6,22,8504,8296,2,5873,,0.74794
https://github.com/knex/knex,JavaScript,MIT License,15958,2012-12-29T05:18:25Z,2022-06-08T08:41:43Z,115,0,512,8,5.27,13,4094,3484,3.94,4130,1408,0.74772
https://github.com/phalcon/cphalcon,PHP,"BSD 3-Clause ""New"" or ""Revised"" License",10578,2011-11-26T05:52:50Z,2022-06-09T22:26:06Z,128,0,336,11,20.63,11,4685,4627,2.71,2588,,0.74770
https://github.com/openstack/nova,Python,Apache License 2.0,2847,2010-05-28T06:05:26Z,2022-06-13T17:25:14Z,146,0,1770,5,17.46,23,33,33,1.03,113087,,0.74766
https://github.com/apollographql/apollo-server,TypeScript,MIT License,12684,2016-04-21T09:26:01Z,2022-06-14T04:00:25Z,74,0,516,5,18.02,828,6211,5738,2.15,9475,32816,0.74765
https://github.com/libgit2/libgit2,C,Other,8462,2008-10-31T16:57:29Z,2022-06-14T02:14:37Z,165,0,510,8,15.02,8,2611,2192,3.18,5244,,0.74765
https://github.com/aws/aws-sdk-java,,Apache License 2.0,3772,2010-03-22T23:34:58Z,2022-06-16T00:06:01Z,148,0,208,7,9,120,2087,1925,3.8,12406,77990,0.74762
https://github.com/openbmc/openbmc,Python,Other,1110,2015-09-09T15:59:29Z,2022-06-11T00:00:41Z,82,0,302,6,54.63,1,3574,3538,3.85,27696,,0.74761
https://github.com/reactioncommerce/reaction,JavaScript,GNU General Public License v3.0,11751,2013-09-18T15:30:36Z,2022-03-26T18:43:35Z,106,2,199,9,2.04,20,5329,5300,2.53,35383,,0.74756
https://github.com/elastic/beats,Go,Other,11095,2014-02-05T19:01:02Z,2022-06-16T11:31:44Z,101,0,686,3,29.98,39,30148,29063,2,8458,726,0.74741
https://github.com/request/request,JavaScript,Apache License 2.0,25470,2010-05-07T22:03:37Z,2020-02-11T23:39:46Z,147,28,343,9,0,11,1520,1436,2.86,184469,158046,0.74723
https://github.com/lxc/lxd,Go,Apache License 2.0,3342,2014-11-04T22:40:52Z,2022-06-14T12:44:28Z,92,0,314,6,110.27,15,8427,8370,2,3380,159,0.74712
https://github.com/etcd-io/etcd,Go,Apache License 2.0,40189,2013-06-07T00:43:32Z,2022-06-13T11:03:41Z,109,0,842,5,18.12,10,13579,13384,2.38,5232,22710,0.74709
https://github.com/laradock/laradock,Dockerfile,MIT License,11340,2015-08-21T11:25:55Z,2022-05-27T01:30:32Z,83,0,485,9,3.85,23,3124,2975,2.76,8410,,0.74709
https://github.com/alisw/AliPhysics,C++,"BSD 3-Clause ""New"" or ""Revised"" License",76,1999-05-18T15:55:47Z,2022-06-13T22:02:46Z,280,0,1264,4,117.54,157,20540,20525,2,387,,0.74708
https://github.com/desktop/desktop,TypeScript,MIT License,14928,2016-05-11T15:59:00Z,2022-06-13T13:27:52Z,74,0,278,5,48.67,73,13639,12909,2,10625,,0.74708
https://github.com/sparklemotion/nokogiri,C,MIT License,5866,2008-07-14T15:34:05Z,2022-06-09T19:43:19Z,169,0,241,5,9.27,14,1297,1193,3.21,71553,,0.74695
https://github.com/nextcloud/android,Java,GNU General Public License v2.0,2915,2011-08-19T20:37:35Z,2022-06-13T12:38:10Z,131,0,208,5,32.75,29,10275,9241,3.89,3863,,0.74689
https://github.com/fog/fog,Ruby,MIT License,4301,2009-05-18T07:13:06Z,2022-06-16T16:09:56Z,159,0,946,11,1.21,13,258,254,3.45,22236,,0.74666
https://github.com/Bitcoin-ABC/bitcoin-abc,C++,MIT License,1085,2009-08-30T03:46:39Z,2022-06-07T23:15:14Z,155,0,820,3,33.63,25,469,382,3.54,11077,,0.74634
https://github.com/wekan/wekan,JavaScript,MIT License,18039,2014-01-21T01:26:28Z,2022-06-16T00:11:56Z,102,0,270,5,33.69,93,3936,3178,4.15,3479,,0.74627
https://github.com/rsyslog/rsyslog,C,GNU Lesser General Public License v3.0,1597,2004-11-08T13:52:36Z,2022-05-25T07:36:14Z,214,0,389,5,6.58,26,4857,4262,3.53,7484,,0.74617
https://github.com/analogdevicesinc/linux,C,Other,273,2012-10-08T12:40:12Z,2022-06-10T13:38:50Z,117,0,5000,10,11.15,0,1911,1888,1.3,4786,,0.74615
https://github.com/certbot/certbot,Python,Other,28990,2012-05-17T18:50:10Z,2022-06-13T18:37:52Z,122,0,493,8,4.48,12,6766,6168,3.29,5096,2,0.74613
https://github.com/tailwindlabs/tailwindcss,JavaScript,MIT License,57617,2017-07-20T12:39:57Z,2022-06-10T08:51:16Z,59,0,227,7,14,49,4145,4124,2.81,17060,3575,0.74601
https://github.com/phpstan/phpstan-src,PHP,MIT License,212,2016-01-04T18:38:56Z,2022-06-07T11:21:38Z,78,0,352,8,38.5,32,1404,1376,2.67,4318,,0.74586
https://github.com/postcss/postcss,TypeScript,MIT License,26349,2013-09-07T11:35:42Z,2022-06-15T07:26:19Z,106,0,397,6,5.15,23,912,900,3.59,24960,117279,0.74562
https://github.com/trinodb/trino,Java,Apache License 2.0,5523,2012-08-08T19:58:34Z,2022-06-08T18:52:02Z,119,0,735,5,80.29,32,12673,10486,2,708,1023,0.74560
https://github.com/gluster/glusterfs,C,GNU General Public License v2.0,3700,2006-02-18T01:08:13Z,2022-06-09T08:17:11Z,198,0,400,7,7.37,34,3502,3179,6.63,1054,,0.74558
https://github.com/trilinos/Trilinos,C++,Other,781,1998-02-13T23:00:10Z,2022-04-28T21:49:54Z,296,1,583,4,39.42,2,10400,9976,3.85,9244,,0.74558
https://github.com/numba/numba,Python,"BSD 2-Clause ""Simplified"" License",7585,2012-03-08T11:12:43Z,2022-06-14T21:19:35Z,125,0,305,6,40.63,5,6425,4919,4.07,4344,,0.74555
https://github.com/NodeBB/NodeBB,JavaScript,GNU General Public License v3.0,12680,2013-04-22T16:49:40Z,2022-06-13T09:07:21Z,111,0,239,4,32.38,23,6004,5816,1.68,24580,,0.74555
https://github.com/quasarframework/quasar,JavaScript,MIT License,21417,2015-10-05T15:45:36Z,2022-06-14T09:58:23Z,81,0,569,6,27.85,187,10802,10344,2.41,2265,343,0.74543
https://github.com/vim/vim,Vim script,Vim License,27296,2004-06-13T12:29:53Z,2022-06-15T21:11:45Z,219,0,130,3,41.35,803,9886,8709,2,55481,,0.74536
https://github.com/firstcontributions/first-contributions,,MIT License,23514,2016-09-20T14:35:09Z,2022-06-13T15:34:38Z,69,0,5000,6,335.85,0,50325,50080,2,338,,0.74514
https://github.com/facebook/relay,Rust,MIT License,17044,2015-08-10T22:09:16Z,2022-06-15T21:05:40Z,83,0,676,4,27.23,12,2857,2445,3.71,6556,2625,0.74492
https://github.com/vuejs/vue,TypeScript,MIT License,196808,2013-07-29T03:24:51Z,2022-06-10T10:40:13Z,108,0,338,6,3.08,6,9431,8873,2.87,59673,52298,0.74482
https://github.com/rook/rook,Go,Apache License 2.0,9993,2016-07-08T22:45:05Z,2022-06-13T19:15:55Z,72,0,437,6,32.73,36,10229,10087,3.16,2057,67,0.74482
https://github.com/hashicorp/vagrant,Ruby,MIT License,23901,2010-01-21T08:34:27Z,2022-04-19T20:09:05Z,150,1,1217,10,3.17,12,12686,11970,1.81,2376,,0.74475
https://github.com/highlightjs/highlight.js,JavaScript,"BSD 3-Clause ""New"" or ""Revised"" License",20099,2006-08-19T12:20:57Z,2022-06-15T20:07:13Z,192,0,671,6,4.06,7,3293,3229,3.54,12033,15362,0.74456
https://github.com/sonata-project/SonataAdminBundle,PHP,MIT License,2054,2010-11-19T17:08:52Z,2022-06-15T20:32:29Z,140,0,790,10,8.98,38,4303,4263,3.46,355,,0.74443
https://github.com/ImageMagick/ImageMagick,C,Other,7191,2009-09-05T21:47:34Z,2022-06-12T17:07:48Z,155,0,141,5,25.71,35,2514,2434,3.47,15671,,0.74439
https://github.com/junit-team/junit5,Java,Other,5235,2015-01-11T19:06:10Z,2022-06-14T08:27:39Z,90,0,193,9,8.96,5,2625,2459,5.95,13889,187724,0.74438
https://github.com/tokio-rs/tokio,Rust,MIT License,16403,2016-07-31T05:50:58Z,2022-06-13T16:14:16Z,71,0,587,5,8.25,33,4405,4173,2.85,9019,50325,0.74424
https://github.com/kvm-riscv/linux,C,Other,26,2019-08-31T02:57:53Z,2022-06-06T00:18:54Z,33,0,5000,10,1594.48,272,40,12,0.95,577,,0.74419
https://github.com/concourse/concourse,Go,Apache License 2.0,6377,2014-04-14T00:11:04Z,2022-06-14T19:35:23Z,99,0,500,4,31.9,13,7398,6562,2.85,6164,32,0.74414
https://github.com/apache/cloudstack,Java,Apache License 2.0,1221,2010-08-11T16:13:25Z,2022-06-10T11:28:41Z,144,0,700,7,19.6,5,4982,4762,2,5194,,0.74406
https://github.com/NetworkManager/NetworkManager,C,GNU General Public License v2.0,244,2004-06-24T14:18:37Z,2022-06-13T17:43:07Z,218,0,565,4,37.37,24,356,356,2.78,15113,,0.74402
https://github.com/openstack/cinder,Python,Apache License 2.0,594,2012-05-03T17:48:26Z,2022-06-10T13:42:49Z,123,0,1281,8,16.17,22,37,37,0.86,59188,,0.74377
https://github.com/http4s/http4s,Scala,Apache License 2.0,2273,2012-03-12T04:41:20Z,2022-06-15T02:48:21Z,124,0,414,6,57.58,46,5778,5516,2,1336,6594,0.74376
https://github.com/angular/angular.js,JavaScript,MIT License,59428,1970-01-01T00:00:01Z,2022-04-12T15:48:22Z,638,2,1851,8,0.15,3,3252,2961,3.03,13757,6366,0.74373
https://github.com/Z3Prover/z3,C++,Other,7521,2012-10-02T15:00:13Z,2022-06-13T20:46:30Z,118,0,272,8,23,6,5315,5194,2.2,9752,,0.74330
https://github.com/RobotLocomotion/drake,C++,Other,2276,2010-08-03T04:49:35Z,2022-06-15T23:40:35Z,144,0,200,7,33.27,13,15012,14271,2,8703,,0.74317
https://github.com/ckan/ckan,Python,Other,3414,2007-01-18T16:35:23Z,2022-06-12T16:47:23Z,187,0,376,8,27.23,6,4429,3855,2.04,6425,,0.74314
https://github.com/easybuilders/easybuild-easyconfigs,Python,GNU General Public License v2.0,262,2012-03-08T16:21:20Z,2022-06-14T12:31:16Z,124,0,510,8,118.77,8,12876,11803,2,706,,0.74314
https://github.com/Koenkk/zigbee-herdsman-converters,JavaScript,MIT License,535,2018-05-23T16:25:00Z,2022-06-08T18:25:15Z,49,0,1441,4,42.77,278,4332,4316,2.74,1380,,0.74310
https://github.com/obsproject/obs-studio,C,GNU General Public License v2.0,39020,2013-10-01T02:37:13Z,2022-06-16T16:41:06Z,106,0,533,3,26.21,20,6369,5705,3.42,5032,,0.74309
https://github.com/GNOME/gtk,C,Other,1047,1997-11-24T22:37:52Z,2022-06-14T17:41:12Z,298,0,1949,6,53.71,29,10,10,1.1,32275,,0.74296
https://github.com/discourse/discourse,Ruby,GNU General Public License v2.0,35837,2013-01-12T00:25:55Z,2022-06-14T05:49:03Z,114,0,978,1,64.75,46,12717,12665,1.32,18268,,0.74291
https://github.com/SUSE/kernel,C,Other,26,2020-01-31T16:52:41Z,2022-06-06T11:42:50Z,28,0,5000,10,1608.23,2252,0,0,0,35573,,0.74279
https://github.com/facebook/proxygen,C++,Other,7522,2014-10-03T23:18:42Z,2022-06-14T21:37:26Z,93,0,392,4,48.79,49,300,257,2.93,27414,,0.74276
https://github.com/openzfs/zfs,C,Other,7888,2008-02-26T20:36:04Z,2022-06-15T21:26:12Z,174,0,646,8,18.27,9,9656,8641,2,2444,,0.74276
https://github.com/linux-surface/kernel,C,Other,82,2019-08-05T20:18:53Z,2021-06-03T12:04:26Z,34,12,5000,10,1326.79,2,123,117,5.25,90,,0.74264
https://github.com/librenms/librenms,PHP,Other,2765,2007-04-03T14:06:03Z,2022-06-16T04:29:57Z,185,0,1190,5,15.83,20,13895,13821,2,1554,,0.74259
https://github.com/mautic/mautic,PHP,Other,5181,2013-08-19T00:36:28Z,2022-06-10T14:28:54Z,107,0,355,7,15.33,16,9866,9464,2,6732,,0.74255
https://github.com/moment/moment,JavaScript,MIT License,46584,2011-03-01T02:46:06Z,2022-04-17T18:03:06Z,137,1,674,9,0.15,7,3006,2797,3.47,18392,97528,0.74254
https://github.com/aio-libs/aiohttp,Python,Other,12516,2013-10-01T23:02:54Z,2022-06-14T18:30:36Z,106,0,637,7,12.4,4,6663,6220,3.37,4566,8413,0.74229
https://github.com/ocaml/opam-repository,Shell,Creative Commons Zero v1.0 Universal,401,2012-03-28T13:49:16Z,2022-06-14T18:14:27Z,124,0,1137,7,127.04,0,14816,14750,2,2228,,0.74221
https://github.com/consul/consul,Ruby,GNU Affero General Public License v3.0,1230,2015-07-15T11:32:13Z,2022-06-14T09:20:36Z,84,0,143,7,21.1,2,3819,3657,1.01,612883,,0.74218
https://github.com/rabbitmq/rabbitmq-server,Starlark,Other,9642,2008-06-17T11:46:32Z,2022-06-15T09:51:58Z,170,0,333,4,40.21,56,3875,3629,1.79,8595,,0.74200
https://github.com/bitnami/charts,Mustache,Other,5461,2016-02-22T19:51:26Z,2022-06-14T21:02:50Z,76,0,1426,7,111.15,0,10687,10339,3.11,1531,,0.74183
https://github.com/home-assistant/home-assistant.io,HTML,Other,2916,2009-10-18T21:43:12Z,2022-06-13T19:45:36Z,154,0,4339,8,55.67,0,22399,22065,2,430,,0.74173
https://github.com/jlord/patchwork,Rich Text Format,Other,1032,2014-01-10T00:00:11Z,2022-06-16T05:21:10Z,102,0,5000,3,174.81,0,32757,30333,0.43,7822,,0.74173
https://github.com/facebook/create-react-app,JavaScript,MIT License,95468,2016-07-17T14:55:11Z,2022-05-18T19:57:50Z,71,0,923,11,1.27,2,11727,10029,3.41,15468,113268,0.74152
https://github.com/rq/rq,Python,Other,8356,2011-11-11T16:18:06Z,2022-05-30T06:19:22Z,128,0,262,7,1.21,3,1043,874,3.21,382312,,0.74133
https://github.com/spdk/spdk,C,Other,2072,2015-07-13T23:15:15Z,2022-05-30T11:58:31Z,84,0,297,2,43.5,5,2534,2425,7.79,24262,,0.74133
https://github.com/JabRef/jabref,Java,MIT License,2640,2003-10-14T21:38:35Z,2022-06-15T06:45:04Z,227,0,520,6,19.52,4,7559,7222,3.59,4215,,0.74130
https://github.com/tinymce/tinymce,TypeScript,MIT License,11485,2006-06-19T08:46:43Z,2022-06-16T13:08:49Z,194,0,312,3,13.83,103,6268,5310,1.86,32919,1086,0.74115
https://github.com/lede-project/source,C,Other,1574,2004-03-28T00:16:07Z,2022-05-17T00:21:48Z,221,0,1111,3,54.71,2,1443,1441,4.89,5515,,0.74099
https://github.com/SAP/openui5,JavaScript,Apache License 2.0,2629,2013-12-10T18:11:33Z,2022-06-16T12:24:20Z,103,0,501,2,199.37,76,2907,2768,3.17,2263,,0.74093
https://github.com/bitcoin-core/gui,C++,MIT License,360,2009-08-30T03:46:39Z,2022-06-07T19:17:06Z,155,0,1074,3,90.54,0,559,414,6.16,15741,,0.74087
https://github.com/checkstyle/checkstyle,Java,GNU Lesser General Public License v2.1,7102,2001-06-22T13:15:09Z,2022-06-12T16:19:49Z,255,0,380,4,22.12,13,8703,8001,2,14586,234,0.74087
https://github.com/rollup/plugins,JavaScript,MIT License,2581,2019-08-21T15:02:50Z,2022-05-14T23:05:35Z,34,0,176,12,3.63,90,1192,1151,4.18,60254,39493,0.74086
https://github.com/mapbox/mapbox-gl-js,JavaScript,Other,8640,2013-03-07T14:45:24Z,2022-06-13T20:02:21Z,112,0,369,7,7.85,28,9498,8483,2.61,3852,1587,0.74081
https://github.com/solana-labs/solana,Rust,Other,8830,2018-02-14T04:26:27Z,2022-06-09T15:28:37Z,52,0,367,3,90.4,101,25823,24865,2,12298,6337,0.74080
https://github.com/OP-TEE/optee_os,C,Other,1150,2014-05-26T17:18:57Z,2022-05-03T18:06:17Z,98,1,246,5,15.94,7,4525,4475,5.59,8983,,0.74071
https://github.com/jgm/pandoc,Haskell,Other,25781,2006-10-03T02:49:25Z,2022-06-16T17:34:52Z,191,0,456,5,18.85,12,5602,4761,4.32,2155,,0.74066
https://github.com/apache/solr,Java,Apache License 2.0,443,2001-09-11T21:44:36Z,2022-06-01T18:04:33Z,252,0,354,9,15.23,20,896,774,1.93,9336,,0.74048
https://github.com/fluent/fluent-bit,C,Apache License 2.0,3663,2014-04-23T21:43:05Z,2022-06-14T08:28:03Z,99,0,313,7,23.92,21,5427,4950,3.95,1231,,0.74026
https://github.com/kubernetes/release,Go,Apache License 2.0,410,2016-03-23T22:11:59Z,2022-06-14T10:59:33Z,75,0,157,10,17.13,5,2545,2490,4.54,13728,13,0.74019
https://github.com/elixir-ecto/ecto,Elixir,Apache License 2.0,5460,2013-06-12T18:42:06Z,2022-06-11T07:35:35Z,109,0,705,9,4.23,17,2454,2448,3.66,1793,,0.74018
https://github.com/pygments/pygments,Python,"BSD 2-Clause ""Simplified"" License",961,2006-10-19T18:27:28Z,2022-06-04T21:33:09Z,190,0,716,8,8.65,5,2153,1772,2.73,6839,14552,0.74005
https://github.com/FRRouting/frr,C,GNU General Public License v2.0,2188,2002-12-13T20:15:29Z,2022-06-12T12:06:01Z,237,0,494,7,77.98,4,11332,10720,2,2192,,0.73995
https://github.com/ReactiveX/rxjs,TypeScript,Apache License 2.0,27159,2015-03-15T06:10:17Z,2022-04-23T00:21:23Z,88,1,517,7,3.81,21,6709,6461,2.91,5462,,0.73987
https://github.com/getgrav/grav,PHP,MIT License,13308,2014-08-02T18:29:10Z,2022-06-14T17:09:32Z,95,0,215,6,8.23,21,2666,2306,3.6,16849,,0.73975
https://github.com/GNOME/glib,C,Other,1148,1998-06-10T23:21:14Z,2022-06-14T14:12:51Z,292,0,1514,8,34.52,21,29,29,1.07,16922,,0.73974
https://github.com/MetaMask/metamask-extension,JavaScript,Other,8181,2015-08-01T01:38:02Z,2022-06-15T20:48:40Z,83,0,329,4,43.87,54,14437,13072,2,7661,,0.73969
https://github.com/kubernetes/minikube,Go,Apache License 2.0,24109,2016-04-15T22:38:35Z,2022-06-13T23:35:20Z,75,0,790,3,68.94,12,14025,13369,2,5707,83,0.73968
https://github.com/karma-runner/karma,JavaScript,MIT License,11693,2011-10-12T07:55:46Z,2022-06-14T00:41:47Z,129,0,383,8,1.12,17,1782,1549,3.54,17396,1166,0.73956
https://github.com/rmosolgo/graphql-ruby,Ruby,MIT License,5072,2015-02-05T04:08:33Z,2022-06-07T13:03:22Z,89,0,478,7,18.9,35,3891,3823,2.81,1605,3,0.73948
https://github.com/docker/compose,Go,Apache License 2.0,26279,2013-12-09T11:40:58Z,2022-06-16T21:15:19Z,103,0,89,2,11.46,19,6588,6113,4.02,226775,88,0.73945
https://github.com/dotnet/docs,,Creative Commons Attribution 4.0 International,3384,2015-05-19T15:13:32Z,2022-06-10T22:01:04Z,86,0,2272,6,61.29,0,28484,27530,1.4,4828,,0.73945
https://github.com/Kitware/CMake,C,Other,4832,2000-08-29T14:56:51Z,2022-06-16T13:00:35Z,265,0,1518,6,84.44,31,89,89,1.74,2561,,0.73939
https://github.com/Azure/azure-quickstart-templates,Shell,MIT License,11849,2015-04-22T18:19:03Z,2022-06-11T08:17:38Z,86,0,1538,5,23.08,0,10388,9581,0.99,51170,,0.73933
https://github.com/github/docs,JavaScript,Creative Commons Attribution 4.0 International,10134,2013-01-08T11:55:39Z,2022-06-08T14:28:07Z,114,0,1236,2,337.42,0,10133,9995,2,9963,,0.73924
https://github.com/buildroot/buildroot,Makefile,Other,1738,2001-12-22T00:56:11Z,2022-06-10T21:05:40Z,249,0,1406,4,112.35,15,86,86,0.92,21938,,0.73922
https://github.com/mdn/content,Markdown,Other,5590,2020-09-15T15:42:29Z,2022-06-07T16:49:18Z,21,0,2235,9,139.58,0,16019,15206,2,3270,,0.73917
https://github.com/orientechnologies/orientdb,Java,Apache License 2.0,4460,2010-03-29T12:00:36Z,2022-06-13T14:12:54Z,148,0,192,9,6.9,16,4774,4544,3.14,6171,1384,0.73898
https://github.com/aws/aws-sdk-go,Go,Apache License 2.0,7662,2014-12-05T05:29:41Z,2022-06-14T18:32:46Z,91,0,274,5,5.87,232,3793,3732,1.57,55136,28919,0.73895
https://github.com/macports/macports-ports,Tcl,Other,1124,2002-07-30T00:43:19Z,2022-06-12T15:41:40Z,241,0,1000,3,328.52,1,15115,15044,2,2954,,0.73895
https://github.com/processing/processing,Java,Other,6227,2001-07-26T17:09:40Z,2022-03-27T15:19:42Z,254,2,137,9,0.21,22,6012,5616,1.81,109568,43,0.73889
https://github.com/sinonjs/sinon,JavaScript,Other,9014,2010-03-29T23:21:16Z,2022-05-12T12:46:01Z,148,1,390,9,1.92,15,1567,1527,3.55,10592,4866,0.73877
https://github.com/WeblateOrg/weblate,Python,GNU General Public License v3.0,2989,2012-02-27T08:49:20Z,2022-06-15T07:01:51Z,125,0,1318,4,97.87,15,6519,6158,2.9,219,,0.73873
https://github.com/dotnet/efcore,C#,MIT License,11380,2014-01-23T00:52:01Z,2022-06-14T21:30:27Z,102,0,312,3,28.71,34,22817,21197,2,16014,,0.73872
https://github.com/MicrosoftDocs/microsoft-365-docs,PowerShell,Creative Commons Attribution 4.0 International,486,2018-01-04T21:24:01Z,2022-06-09T17:50:36Z,53,0,959,4,727.73,0,8804,8469,2.22,4029,,0.73871
https://github.com/scikit-image/scikit-image,Python,Other,4935,2009-08-22T19:47:50Z,2022-06-15T07:46:13Z,156,0,558,12,8.73,6,4174,3561,5.3,767,2342,0.73866
https://github.com/cython/cython,Python,Apache License 2.0,7081,2006-10-20T04:28:18Z,2022-06-11T07:21:44Z,190,0,467,7,10.75,7,3683,2698,3.72,4079,,0.73864
https://github.com/mattermost/mattermost-webapp,TypeScript,Apache License 2.0,1736,2016-03-16T22:02:55Z,2022-06-09T16:17:17Z,75,0,624,4,37.58,58,10573,10429,2,3521,,0.73862
https://github.com/warmcat/libwebsockets,C,Other,3519,2010-10-28T21:36:01Z,2022-04-05T07:39:38Z,141,2,440,6,7.52,8,2094,2080,4.79,6715,,0.73859
https://github.com/protocolbuffers/protobuf,C++,Other,54945,2008-07-10T02:12:20Z,2022-06-01T08:19:00Z,169,0,975,1,22.27,22,9900,9021,2.74,12761,23399,0.73841
https://github.com/micropython/micropython,C,Other,14323,2013-10-04T18:53:11Z,2022-06-16T05:11:02Z,105,0,494,5,23.6,4,6799,5372,2,15652,1,0.73834
https://github.com/citation-style-language/styles,Ruby,,2633,2010-12-16T22:46:44Z,2022-06-13T14:20:48Z,139,0,1072,6,9.19,0,4032,3959,5.88,4959,7,0.73831
https://github.com/openvswitch/ovs,C,Apache License 2.0,2897,2009-07-08T20:19:16Z,2022-05-30T19:07:19Z,157,0,658,7,10.37,12,252,214,1.87,36076,,0.73828
https://github.com/joke2k/faker,Python,MIT License,14313,2012-11-12T23:00:09Z,2022-06-10T14:13:49Z,116,0,457,9,5.83,73,1338,1293,2.26,5452,680,0.73818
https://github.com/netbox-community/netbox,Python,Apache License 2.0,10478,2016-02-29T14:15:46Z,2022-06-13T23:14:29Z,76,0,242,10,40.62,41,8094,7854,2.3,1228,,0.73811
https://github.com/kubevirt/kubevirt,Go,Apache License 2.0,3317,2016-08-11T14:31:11Z,2022-06-11T19:21:55Z,71,0,276,4,66.4,42,7884,7601,5.07,1389,35,0.73776
https://github.com/JMRI/JMRI,Java,Other,189,2001-05-07T16:10:43Z,2022-06-15T12:31:38Z,256,0,182,4,93.6,24,9543,9517,2,5364,,0.73775
